# Time          2.5000E+01
# Units: Mol/m**3 Porous Medium/s
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       2.3650E+00       0.0000E+00      -1.7683E-17       0.0000E+00
       2.3750E+00       0.0000E+00      -1.7843E-17       0.0000E+00
       2.3850E+00       0.0000E+00      -1.8001E-17       0.0000E+00
       2.3950E+00       0.0000E+00      -1.8158E-17       0.0000E+00
       2.4050E+00       0.0000E+00      -1.8312E-17       0.0000E+00
       2.4150E+00       0.0000E+00      -1.8465E-17       0.0000E+00
       2.4250E+00       0.0000E+00      -1.8616E-17       0.0000E+00
       2.4350E+00       0.0000E+00      -1.8764E-17       0.0000E+00
       2.4450E+00       0.0000E+00      -1.8910E-17       0.0000E+00
       2.4550E+00       0.0000E+00      -1.9055E-17       0.0000E+00
       2.4650E+00       0.0000E+00      -1.9196E-17       0.0000E+00
       2.4750E+00       0.0000E+00      -1.9336E-17       0.0000E+00
       2.4850E+00       0.0000E+00      -1.9473E-17       0.0000E+00
       2.4950E+00       0.0000E+00      -1.9608E-17       0.0000E+00
       2.5050E+00       0.0000E+00      -1.9740E-17       0.0000E+00
       2.5150E+00       0.0000E+00      -1.9870E-17       0.0000E+00
       2.5250E+00       0.0000E+00      -1.9997E-17       0.0000E+00
       2.5350E+00       0.0000E+00      -2.0121E-17       0.0000E+00
       2.5450E+00       0.0000E+00      -2.0243E-17       0.0000E+00
       2.5550E+00       0.0000E+00      -2.0362E-17       0.0000E+00
       2.5650E+00       0.0000E+00      -2.0478E-17       0.0000E+00
       2.5750E+00       0.0000E+00      -2.0591E-17       0.0000E+00
       2.5850E+00       0.0000E+00      -2.0702E-17       0.0000E+00
       2.5950E+00       0.0000E+00      -2.0809E-17       0.0000E+00
       2.6050E+00       0.0000E+00      -2.0914E-17       0.0000E+00
       2.6150E+00       0.0000E+00      -2.1016E-17       0.0000E+00
       2.6250E+00       0.0000E+00      -2.1114E-17       0.0000E+00
       2.6350E+00       0.0000E+00      -2.1210E-17       0.0000E+00
       2.6450E+00       0.0000E+00      -2.1303E-17       0.0000E+00
       2.6550E+00       0.0000E+00      -2.1392E-17       0.0000E+00
       2.6650E+00       0.0000E+00      -2.1479E-17       0.0000E+00
       2.6750E+00       0.0000E+00      -2.1562E-17       0.0000E+00
       2.6850E+00       0.0000E+00      -2.1642E-17       0.0000E+00
       2.6950E+00       0.0000E+00      -2.1720E-17       0.0000E+00
       2.7050E+00       0.0000E+00      -2.1793E-17       0.0000E+00
       2.7150E+00       0.0000E+00      -2.1864E-17       0.0000E+00
       2.7250E+00       0.0000E+00      -2.1932E-17       0.0000E+00
       2.7350E+00       0.0000E+00      -2.1996E-17       0.0000E+00
       2.7450E+00       0.0000E+00      -2.2057E-17       0.0000E+00
       2.7550E+00       0.0000E+00      -2.2115E-17       0.0000E+00
       2.7650E+00       0.0000E+00      -2.2170E-17       0.0000E+00
       2.7750E+00       0.0000E+00      -2.2221E-17       0.0000E+00
       2.7850E+00       0.0000E+00      -2.2269E-17       0.0000E+00
       2.7950E+00       0.0000E+00      -2.2314E-17       0.0000E+00
       2.8050E+00       0.0000E+00      -2.2356E-17       0.0000E+00
       2.8150E+00       0.0000E+00      -2.2394E-17       0.0000E+00
       2.8250E+00       0.0000E+00      -2.2430E-17       0.0000E+00
       2.8350E+00       0.0000E+00      -2.2462E-17       0.0000E+00
       2.8450E+00       0.0000E+00      -2.2490E-17       0.0000E+00
       2.8550E+00       0.0000E+00      -2.2516E-17       0.0000E+00
