# Time series at grid cell: 200   1   1
  Time(yrs)                  pH                     H+                     CO2(aq)                Mg++                   Ca++                  
  2.52175E+00                1.12698522168246E+01  -2.28204755840291E-02   7.54263533477282E-03   3.37687376260136E-03   7.53331878096609E-03
  2.54186E+00                1.12895939318550E+01  -2.43204938433557E-02   8.04481930339083E-03   3.58719598766359E-03   8.04253306312896E-03
  2.56545E+00                1.13110356173869E+01  -2.61320432864317E-02   8.65294483533365E-03   3.84161799433752E-03   8.65824142867390E-03
  2.58649E+00                1.13286775705406E+01  -2.77860804575387E-02   9.20951871162826E-03   4.07423760431850E-03   9.22108108929753E-03
  2.60467E+00                1.13430517683480E+01  -2.92407861927670E-02   9.70001177766827E-03   4.27872378104377E-03   9.71689645793621E-03
  2.62388E+00                1.13577270117823E+01  -3.08030398482911E-02   1.02278797989432E-02   4.49771619259486E-03   1.02506753851962E-02
  2.66036E+00                1.13844184442999E+01  -3.38401095570191E-02   1.12580637260476E-02   4.92138709859361E-03   1.12928333490989E-02
  2.70286E+00                1.14113355703939E+01  -3.74343538560673E-02   1.24824242904476E-02   5.42347879502251E-03   1.25296830636383E-02
  2.78786E+00                1.14562332278764E+01  -4.45489618266971E-02   1.49230581486253E-02   6.41506802888035E-03   1.49966370725050E-02
  2.85516E+00                1.14550742945775E+01  -4.51116296816096E-02   1.51161857071429E-02   6.50000497255679E-03   1.51867869453024E-02
  2.88532E+00                1.14686325431778E+01  -4.76085030128479E-02   1.59751862498841E-02   6.84774904509387E-03   1.60561310197354E-02
  2.90279E+00                1.14749712060618E+01  -4.90432986278844E-02   1.64694382257643E-02   7.04910088827421E-03   1.65553298000892E-02
  2.91504E+00                1.14792929630176E+01  -5.00430346495371E-02   1.68141269063114E-02   7.18929285697764E-03   1.69036634700049E-02
  2.93953E+00                1.14885691582867E+01  -5.20111142414975E-02   1.74937961127065E-02   7.46372358681989E-03   1.75921645512800E-02
  2.98851E+00                1.15049001695972E+01  -5.57750415181654E-02   1.87972070601226E-02   7.98969383104823E-03   1.89144339205748E-02
  3.05821E+00                1.15232093845641E+01  -6.06733446073216E-02   2.04980194647791E-02   8.67842728732332E-03   2.06454975745041E-02
  3.09232E+00                1.15292909403829E+01  -6.29509165524264E-02   2.12897094464423E-02   9.00184872915935E-03   2.14517920456615E-02
  3.11769E+00                1.15338903497096E+01  -6.45737841854416E-02   2.18541854163914E-02   9.23215314822170E-03   2.20284832206976E-02
  3.13379E+00                1.15365642806698E+01  -6.55741487228315E-02   2.22022561013803E-02   9.37443360567976E-03   2.23845965526693E-02
  3.16599E+00                1.15426202711534E+01  -6.74510038699276E-02   2.28555104084166E-02   9.64095766124293E-03   2.30563012051909E-02
  3.21578E+00                1.15505861216026E+01  -7.00416744353046E-02   2.37568460847343E-02   1.00119323134147E-02   2.39891930326835E-02
  3.29890E+00                1.15612005749322E+01  -7.34779252073013E-02   2.49478961731417E-02   1.05128466355173E-02   2.52421646744707E-02
  3.34002E+00                1.15646021965710E+01  -7.49607774698575E-02   2.54601528439116E-02   1.07329627684262E-02   2.57865738392455E-02
  3.37234E+00                1.15674232457007E+01  -7.59935326665210E-02   2.58155652951494E-02   1.08876539359901E-02   2.61690348912375E-02
  3.39237E+00                1.15690102283461E+01  -7.65829703316219E-02   2.60177980340493E-02   1.09767795367330E-02   2.63885333005222E-02
  3.43243E+00                1.15726404142356E+01  -7.75650775434447E-02   2.63519201659555E-02   1.11277528716704E-02   2.67596867052498E-02
  3.49311E+00                1.15773956388942E+01  -7.86287123755819E-02   2.67058346666446E-02   1.12993656107732E-02   2.71735941127080E-02
  3.55019E+00                1.15811963740936E+01  -7.92815768187582E-02   2.69135646031838E-02   1.14138699036518E-02   2.74406880966593E-02
  3.57765E+00                1.15827551846096E+01  -7.95185057029155E-02   2.69856780963576E-02   1.14586180866526E-02   2.75419166836885E-02
  3.58945E+00                1.15833962557885E+01  -7.96063649535390E-02   2.70116299051183E-02   1.14759556538544E-02   2.75804954413317E-02
  3.60896E+00                1.15846600988656E+01  -7.97146300798439E-02   2.70411780259280E-02   1.14993409871189E-02   2.76313565354038E-02
  3.64798E+00                1.15871014018001E+01  -7.97938900987415E-02   2.70506163567863E-02   1.15272818718062E-02   2.76844109065741E-02
  3.70929E+00                1.15906537804162E+01  -7.96214771848298E-02   2.69578241676631E-02   1.15302651556361E-02   2.76618282718577E-02
  3.80346E+00                1.15957198952763E+01  -7.88034343227266E-02   2.66145164861408E-02   1.14574795470995E-02   2.74279629346713E-02
  3.84098E+00                1.15978568829854E+01  -7.83987489342765E-02   2.64491382614652E-02   1.14172039666422E-02   2.73063949199902E-02
  3.85580E+00                1.15987474661227E+01  -7.82271860221486E-02   2.63795616615703E-02   1.13995873344185E-02   2.72541590635815E-02
  3.87649E+00                1.15998611080472E+01  -7.79662504693928E-02   2.62746469975353E-02   1.13720493180125E-02   2.71733733492281E-02
  3.91788E+00                1.16019881517385E+01  -7.73701890081156E-02   2.60378835826983E-02   1.13063740732515E-02   2.69846115597624E-02
  3.97953E+00                1.16051166743034E+01  -7.63519710323777E-02   2.56379559660000E-02   1.11894417414265E-02   2.66551980448638E-02
  4.01505E+00                1.16071284422847E+01  -7.57281689157489E-02   2.53940854149072E-02   1.11163528118186E-02   2.64516578808325E-02
  4.05852E+00                1.16093660782366E+01  -7.49194671336523E-02   2.50792809974760E-02   1.10201862599733E-02   2.61853147028966E-02
  4.08315E+00                1.16107851811608E+01  -7.44487187620334E-02   2.48964006451202E-02   1.09636252579090E-02   2.60296946805373E-02
  4.12324E+00                1.16127657185915E+01  -7.36556271499622E-02   2.45890920941774E-02   1.08675317730769E-02   2.57657708546636E-02
  4.18890E+00                1.16159088555239E+01  -7.23122595565628E-02   2.40701027196713E-02   1.07024733696607E-02   2.53152758107182E-02
  4.25203E+00                1.16190927353190E+01  -7.09991469150009E-02   2.35638135837200E-02   1.05391598780016E-02   2.48724154377961E-02
  4.28244E+00                1.16209051270909E+01  -7.03636772882624E-02   2.33189947436901E-02   1.04595189001964E-02   2.46576962760890E-02
  4.29566E+00                1.16217525579028E+01  -7.00868808291940E-02   2.32123911569906E-02   1.04247129359583E-02   2.45641004718852E-02
  4.31776E+00                1.16227985406833E+01  -6.96240265531842E-02   2.30342136267193E-02   1.03665904991151E-02   2.44071191593478E-02
  4.36196E+00                1.16247744976563E+01  -6.87014704472488E-02   2.26793240409985E-02   1.02501413817013E-02   2.40932218260678E-02
  4.42262E+00                1.16275403282301E+01  -6.74512405385552E-02   2.21986943364884E-02   1.00911472662000E-02   2.36663261980831E-02
  4.44197E+00                1.16288253313814E+01  -6.70542956983261E-02   2.20461225834552E-02   1.00402664262110E-02   2.35308544577385E-02
  4.44819E+00                1.16292813551679E+01  -6.69268589469608E-02   2.19971429819836E-02   1.00238895896338E-02   2.34873697065997E-02
  4.45223E+00                1.16295120256129E+01  -6.68442142514461E-02   2.19653800279428E-02   1.00133091378888E-02   2.34591264056542E-02
  4.45871E+00                1.16298043082441E+01  -6.67119433424403E-02   2.19145467453213E-02   9.99641660184767E-03   2.34138644280428E-02
  4.46768E+00                1.16302085316645E+01  -6.65291583175358E-02   2.18443048145791E-02   9.97305014780001E-03   2.33512858353491E-02
  4.47863E+00                1.16307091575151E+01  -6.63069448070563E-02   2.17589170058202E-02   9.94460420042490E-03   2.32751678665076E-02
  4.49091E+00                1.16312768305760E+01  -6.60587964694399E-02   2.16635699822733E-02   9.91279206834351E-03   2.31901146891688E-02
  4.50453E+00                1.16319056141479E+01  -6.57848710066505E-02   2.15583252072576E-02   9.87762558758484E-03   2.30961602311836E-02
  4.51912E+00                1.16325798711332E+01  -6.54931579459691E-02   2.14462524258836E-02   9.84011845445164E-03   2.29960321711641E-02
  4.53476E+00                1.16332990485280E+01  -6.51823593687119E-02   2.13268525244890E-02   9.80009664073953E-03   2.28892697023609E-02
  4.55103E+00                1.16340465673880E+01  -6.48614671724000E-02   2.12035788246335E-02   9.75870846310926E-03   2.27789546062269E-02
  4.56863E+00                1.16348450380020E+01  -6.45168500503482E-02   2.10711933075620E-02   9.71419144824492E-03   2.26603811353660E-02
  4.58699E+00                1.16356769810743E+01  -6.41606449356360E-02   2.09343564244846E-02   9.66809746522897E-03   2.25377188967922E-02
  4.60642E+00                1.16365488737500E+01  -6.37874049701053E-02   2.07909731955416E-02   9.61971713437296E-03   2.24090767443792E-02
  4.62656E+00                1.16374493246011E+01  -6.34043155302488E-02   2.06438009687450E-02   9.56997115768268E-03   2.22769243962658E-02
  4.64792E+00                1.16383922403629E+01  -6.30029814363170E-02   2.04896108091079E-02   9.51776382481146E-03   2.21383497437910E-02
  4.67016E+00                1.16393684266121E+01  -6.25902303407251E-02   2.03310216143930E-02   9.46397018445496E-03   2.19957022612100E-02
  4.69394E+00                1.16403977798893E+01  -6.21548866608836E-02   2.01637337919268E-02   9.40712542249594E-03   2.18450990463528E-02
  4.71869E+00                1.16414634526924E+01  -6.17084652258605E-02   1.99921660522705E-02   9.34871601119301E-03   2.16905153066616E-02
  4.74471E+00                1.16425702465471E+01  -6.12467965433209E-02   1.98147091553139E-02   9.28818990644912E-03   2.15304915087204E-02
  4.77204E+00                1.16437205119434E+01  -6.07699638802203E-02   1.96313869960083E-02   9.22554503032663E-03   2.13650430461191E-02
  4.80077E+00                1.16449152214541E+01  -6.02782250832562E-02   1.94422894463172E-02   9.16080250837669E-03   2.11942451718120E-02
  4.83107E+00                1.16461595865453E+01  -5.97697055948861E-02   1.92466846609916E-02   9.09370184093721E-03   2.10174303621129E-02
  4.86269E+00                1.16474442789503E+01  -5.92503053699283E-02   1.90468307663134E-02   9.02500718513705E-03   2.08366392480861E-02
  4.89620E+00                1.16487847199442E+01  -5.87121406548466E-02   1.88396799848020E-02   8.95366380493150E-03   2.06491080906943E-02
  4.93133E+00                1.16501730985727E+01  -5.81616651937088E-02   1.86277010570636E-02   8.88050822453024E-03   2.04570741820442E-02
  4.96849E+00                1.16516192318248E+01  -5.75941218739265E-02   1.84090439325498E-02   8.80489396351918E-03   2.02588597399347E-02
  5.00000E+00                1.16528848668492E+01  -5.71232962565937E-02   1.82275697797346E-02   8.74199922608776E-03   2.00942962777116E-02
  5.04046E+00                1.16543751059522E+01  -5.65356149414380E-02   1.80009191352160E-02   8.66335035861168E-03   1.98885980677793E-02
  5.07903E+00                1.16558410138091E+01  -5.59903042409392E-02   1.77904816550091E-02   8.59014999072150E-03   1.96975616578131E-02
  5.12016E+00                1.16573575305071E+01  -5.54252802296647E-02   1.75722874841183E-02   8.51411731059045E-03   1.94993959268509E-02
  5.16590E+00                1.16590051614700E+01  -5.48163014265275E-02   1.73369318832165E-02   8.43194136322041E-03   1.92855693983362E-02
  5.21340E+00                1.16607091812818E+01  -5.42040489752527E-02   1.71001097023049E-02   8.34906876149302E-03   1.90703700401350E-02
  5.26153E+00                1.16624180477586E+01  -5.36034689084493E-02   1.68676048734294E-02   8.26753006231205E-03   1.88590640318551E-02
  5.30765E+00                1.16640465248923E+01  -5.30451232778997E-02   1.66512894446083E-02   8.19150140139224E-03   1.86624512736604E-02
  5.35080E+00                1.16655516958663E+01  -5.25371962411435E-02   1.64543994763624E-02   8.12214921345948E-03   1.84834629241116E-02
  5.39201E+00                1.16669551095582E+01  -5.20646423916164E-02   1.62711733348741E-02   8.05746159607702E-03   1.83168344879568E-02
  5.43358E+00                1.16683182719228E+01  -5.15999496900072E-02   1.60910319310340E-02   7.99368337894002E-03   1.81528894026737E-02
  5.47867E+00                1.16697128017464E+01  -5.11092912807606E-02   1.59010482343724E-02   7.92613447840250E-03   1.79797146044247E-02
  5.52910E+00                1.16711350389317E+01  -5.05757201135330E-02   1.56951509201777E-02   7.85237625830362E-03   1.77913821167154E-02
  5.58075E+00                1.16723967753377E+01  -5.00433756032749E-02   1.54911947719686E-02   7.77838772895357E-03   1.76035849907319E-02
  5.62688E+00                1.16733012578023E+01  -4.95779151465859E-02   1.53147924330805E-02   7.71329378855259E-03   1.74395692764339E-02
  5.66418E+00                1.16738303232651E+01  -4.92071043970685E-02   1.51760473755271E-02   7.66112137750452E-03   1.73090928462270E-02
  5.69586E+00                1.16740610572173E+01  -4.88955907817698E-02   1.50611708289002E-02   7.61703970139521E-03   1.71996516711364E-02
  5.72724E+00                1.16739975395511E+01  -4.85896219409574E-02   1.49504452569988E-02   7.57346187393127E-03   1.70923696815067E-02
  5.76643E+00                1.16733250198899E+01  -4.82101798530411E-02   1.48175018519420E-02   7.51887706461776E-03   1.69597793018796E-02
  5.81142E+00                1.16715905675400E+01  -4.77753607015999E-02   1.46729443295790E-02   7.45537321437796E-03   1.68087002425809E-02
  5.86357E+00                1.16677396673526E+01  -4.72670200657823E-02   1.45182509008337E-02   7.37948953247900E-03   1.66336546628788E-02
  5.91819E+00                1.16609456217025E+01  -4.67228192755277E-02   1.43733668325237E-02   7.29595355420385E-03   1.64485630862367E-02
  5.96657E+00                1.16521237273624E+01  -4.62260664760352E-02   1.42609121195038E-02   7.21754288693716E-03   1.62818239745798E-02
  6.00506E+00                1.16429054397035E+01  -4.58183000137364E-02   1.41827814172535E-02   7.15165491800075E-03   1.61465421419207E-02
  6.03674E+00                1.16335047959866E+01  -4.54725237118641E-02   1.41269582256510E-02   7.09470440307560E-03   1.60329693133743E-02
  6.06770E+00                1.16222211856183E+01  -4.51229504720123E-02   1.40812289772218E-02   7.03608473547940E-03   1.59192758650544E-02
  6.10697E+00                1.16038643911635E+01  -4.46572704470911E-02   1.40390099722495E-02   6.95625215428700E-03   1.57697358378224E-02
  6.15251E+00                1.15759235259012E+01  -4.40809280060132E-02   1.40136157034181E-02   6.85493510189831E-03   1.55874481172153E-02
  6.20531E+00                1.15317803850188E+01  -4.33548169528169E-02   1.40189508744613E-02   6.72410033802253E-03   1.53614285655117E-02
  6.26111E+00                1.14671001517623E+01  -4.25122087617131E-02   1.40655548707791E-02   6.56932154523442E-03   1.51026458346899E-02
  6.31077E+00                1.13889649751858E+01  -4.16963242620282E-02   1.41398388989905E-02   6.41797721225995E-03   1.48539750902949E-02
  6.35024E+00                1.13081369044182E+01  -4.10033528950322E-02   1.42195782274676E-02   6.28934457902761E-03   1.46431201451914E-02
  6.38284E+00                1.12244086961758E+01  -4.03992307833139E-02   1.42995210430239E-02   6.17811640178200E-03   1.44585630504976E-02
  6.41548E+00                1.11207563257633E+01  -3.97612968067065E-02   1.43929507508465E-02   6.06297994523503E-03   1.42614885354064E-02
  6.45863E+00                1.09518704621952E+01  -3.88590809020330E-02   1.45319715997579E-02   5.90705126429071E-03   1.39757599524963E-02
  6.50471E+00                1.07540652945853E+01  -3.78286416366197E-02   1.46797398853721E-02   5.73957206787373E-03   1.36379932718997E-02
  6.55559E+00                1.05557081491074E+01  -3.66124216958914E-02   1.48091927246222E-02   5.55499416624236E-03   1.32241578336257E-02
  6.60927E+00                1.03872166992630E+01  -3.52466231042060E-02   1.48760594835377E-02   5.35851967290574E-03   1.27460007095239E-02
  6.66012E+00                1.02599207454300E+01  -3.38831264519050E-02   1.48596317696978E-02   5.16892450885006E-03   1.22603851215128E-02
  6.70433E+00                1.01677815454501E+01  -3.26487535313592E-02   1.47794508369815E-02   5.00062017248063E-03   1.18166018414393E-02
  6.74310E+00                1.00977082742551E+01  -3.15319709694287E-02   1.46576026921355E-02   4.85011301718100E-03   1.14129170175678E-02
  6.78077E+00                1.00374820693926E+01  -3.04187270109018E-02   1.44918378002955E-02   4.70119110918063E-03   1.10091326100917E-02
  6.82418E+00                9.97625405381566E+00  -2.91042972550672E-02   1.42417237465875E-02   4.52611858797005E-03   1.05313672249626E-02
  6.87933E+00                9.90874611913416E+00  -2.73986633843206E-02   1.38393305440874E-02   4.29900047309453E-03   9.91110051710018E-03
  6.93441E+00                9.84883806982396E+00  -2.56750168273515E-02   1.33651950837383E-02   4.06851779879584E-03   9.28511289342662E-03
  6.98359E+00                9.79968194169943E+00  -2.41312625227191E-02   1.28934600653003E-02   3.86109748399260E-03   8.72540548943201E-03
  7.02579E+00                9.75983667416035E+00  -2.28097558503773E-02   1.24587560101987E-02   3.68273920397942E-03   8.24707762527353E-03
  7.06466E+00                9.72477067044852E+00  -2.16006979259555E-02   1.20373526838420E-02   3.51894425028412E-03   7.81008873577414E-03
  7.10617E+00                9.68905950282790E+00  -2.03254952663782E-02   1.15683410638260E-02   3.34549077550949E-03   7.34994319437582E-03
  7.15997E+00                9.64561390098117E+00  -1.87117776608230E-02   1.09377452921017E-02   3.12460890023561E-03   6.76916569287391E-03
  7.21435E+00                9.60309568241530E+00  -1.71324022567963E-02   1.02867486024841E-02   2.90630707377294E-03   6.20305303609108E-03
  7.26639E+00                9.56303707043894E+00  -1.56770659339184E-02   9.65882184779266E-03   2.70334276039234E-03   5.68340848480809E-03
  7.31409E+00                9.52631856479792E+00  -1.43962010184637E-02   9.08438097037923E-03   2.52317126547119E-03   5.22779279912889E-03
  7.35846E+00                9.49197134655025E+00  -1.32550203857963E-02   8.55476106470045E-03   2.36134511788575E-03   4.82335252428696E-03
  7.40307E+00                9.45732320727157E+00  -1.21609260072151E-02   8.02967582814658E-03   2.20490583173104E-03   4.43709528816759E-03
  7.45341E+00                9.41841075616409E+00  -1.09983145658487E-02   7.45062729613065E-03   2.03700589478844E-03   4.02859400640802E-03
  7.51611E+00                9.37044676908609E+00  -9.66489954838382E-03   6.75624520334471E-03   1.84182095516338E-03   3.56315553965018E-03
  7.57784E+00                9.32138444482496E+00  -8.46421709287845E-03   6.10359993229734E-03   1.66325298971242E-03   3.14732542868628E-03
  7.63110E+00                9.27646665652267E+00  -7.51111850920002E-03   5.56552464167996E-03   1.51942445028389E-03   2.81968870315802E-03
  7.67503E+00                9.23722884652893E+00  -6.78061938163041E-03   5.13933144999863E-03   1.40777743837305E-03   2.57024674536532E-03
  7.71487E+00                9.20029831981992E+00  -6.16280006383704E-03   4.76751123207676E-03   1.31224064061855E-03   2.36062225940916E-03
  7.75873E+00                9.15902775903658E+00  -5.53535321309007E-03   4.37679004143595E-03   1.21394555259498E-03   2.14928061769327E-03
  7.82060E+00                9.10115138085753E+00  -4.74905128328235E-03   3.86479028463862E-03   1.08855093225963E-03   1.88715777245768E-03
  7.87748E+00                9.04382457432062E+00  -4.10485664942469E-03   3.42705025257956E-03   9.83882209628218E-04   1.67474268048178E-03
  7.92715E+00                8.99038008898489E+00  -3.59866694715858E-03   3.06958578029700E-03   9.00266641529602E-04   1.50951901926048E-03
  7.97203E+00                8.93960743072483E+00  -3.18451925962402E-03   2.76677386539446E-03   8.30826901425217E-04   1.37562258527755E-03
  8.01792E+00                8.88603196135385E+00  -2.80321071646078E-03   2.47846221009520E-03   7.65960981387765E-04   1.25352915690551E-03
  8.07367E+00                8.81992617909338E+00  -2.39680411041222E-03   2.15989541536089E-03   6.95737239171158E-04   1.12481136285060E-03
  8.13655E+00                8.74279592533677E+00  -2.00317440693946E-03   1.83965210651800E-03   6.26637003711836E-04   1.00155904923544E-03
  8.20531E+00                8.65514026549627E+00  -1.64058889873548E-03   1.53375958400078E-03   5.62009271912264E-04   8.89339686753406E-04
  8.27181E+00                8.56580374520929E+00  -1.34538738855001E-03   1.27662210802356E-03   5.08709160656928E-04   7.98914206552681E-04
  8.32845E+00                8.48517251595858E+00  -1.12957051643610E-03   1.08387680758521E-03   4.69362872411988E-04   7.33342175017181E-04
  8.37550E+00                8.41503217597371E+00  -9.72377358529654E-04   9.40882035962246E-04   4.40499165627019E-04   6.85883351692251E-04
  8.41907E+00                8.34839337355311E+00  -8.43898520687061E-04   8.22331397722749E-04   4.16772238827912E-04   6.47301422531409E-04
  8.46852E+00                8.27241331661212E+00  -7.17582114318475E-04   7.04293037974618E-04   3.93326025591146E-04   6.09560309456031E-04
  8.53635E+00                8.16959702527668E+00  -5.75294520257338E-04   5.69612555398553E-04   3.66788529583525E-04   5.67255926674746E-04
  8.59997E+00                8.06937464864003E+00  -4.64953162830951E-04   4.64051868113212E-04   3.46150799561768E-04   5.34538168395190E-04
  8.65613E+00                7.97741143654267E+00  -3.83026324666938E-04   3.85067875883140E-04   3.30786298393722E-04   5.10309548143243E-04
  8.70697E+00                7.89159212442702E+00  -3.19873240999969E-04   3.23845752624619E-04   3.18915712211306E-04   4.91671884268577E-04
  8.75796E+00                7.80392450450489E+00  -2.66109192879976E-04   2.71504707504942E-04   3.08788298722248E-04   4.75831856929757E-04
  8.81771E+00                7.70070300861493E+00  -2.14161871322462E-04   2.20752707261903E-04   2.98980333166258E-04   4.60545240386518E-04
  8.88921E+00                7.57625729610780E+00  -1.64848967339120E-04   1.72446145395295E-04   2.89645782186297E-04   4.46033089351838E-04
  8.96458E+00                7.44096540773984E+00  -1.24249622292020E-04   1.32635651189125E-04   2.81936903757798E-04   4.34066810220163E-04
  9.03441E+00                7.30888866345617E+00  -9.45135425231478E-05   1.03511268106335E-04   2.76268775339684E-04   4.25279032536693E-04
  9.09359E+00                7.18967340256657E+00  -7.39912230159615E-05   8.34773478148524E-05   2.72339109573580E-04   4.19193553162600E-04
  9.14455E+00                7.08083451059102E+00  -5.92521248676264E-05   6.91609791286358E-05   2.69501661921544E-04   4.14806257423610E-04
  9.19470E+00                6.96853746217210E+00  -4.71508669083495E-05   5.74881156471751E-05   2.67155806309442E-04   4.11186409973115E-04
  9.25550E+00                6.82692490688865E+00  -3.53601388011405E-05   4.62432007868374E-05   2.64845174425324E-04   4.07629290729896E-04
  9.32832E+00                6.64584877037981E+00  -2.44735825747767E-05   3.61021337132527E-05   2.62674392090499E-04   4.04293062400379E-04
  9.40885E+00                6.42204157995623E+00  -1.54514733863836E-05   2.81263606204233E-05   2.60824815426694E-04   4.01456102105182E-04
  9.48922E+00                6.15973646189040E+00  -8.73272819859499E-06   2.28772124256598E-05   2.59389539204407E-04   3.99260123003020E-04
  9.56021E+00                5.88710841711432E+00  -4.20159304070576E-06   2.02864344186012E-05   2.58366413243082E-04   3.97699162843966E-04
  9.62022E+00                5.65031725636018E+00  -1.21559297851564E-06   1.96179947936329E-05   2.57638911395429E-04   3.96593104630335E-04
  9.67504E+00                5.47322229992675E+00   8.96867354627821E-07   2.00043524513436E-05   2.57065213294998E-04   3.95724622605005E-04
  9.73505E+00                5.34002337701617E+00   2.61800564452009E-06   2.09311899084982E-05   2.56520836151558E-04   3.94904442711100E-04
  9.81914E+00                5.22982246639538E+00   4.23984280724412E-06   2.22415266390518E-05   2.55869929057744E-04   3.93929021673652E-04
  9.91187E+00                5.16007338551532E+00   5.40270979077566E-06   2.33923877640850E-05   2.55236394741758E-04   3.92983510146599E-04
  1.00000E+01                5.11945976209482E+00   6.14099315516966E-06   2.41777105804852E-05   2.54677065137917E-04   3.92151126857647E-04
  1.00935E+01                5.09243722738637E+00   6.66134068746264E-06   2.47197521106148E-05   2.54102642963052E-04   3.91297849718110E-04
  1.01945E+01                5.07412944667028E+00   7.02873421806123E-06   2.50765353322813E-05   2.53478514135045E-04   3.90370937830158E-04
  1.03035E+01                5.06181742684741E+00   7.28323694666598E-06   2.53003449380047E-05   2.52776605450946E-04   3.89327390389078E-04
  1.04179E+01                5.05380740680660E+00   7.45231744243974E-06   2.54327620529293E-05   2.51991561038000E-04   3.88157979358142E-04
  1.05314E+01                5.04881582858336E+00   7.55922185012743E-06   2.55064085542901E-05   2.51151796428644E-04   3.86904240272803E-04
  1.06393E+01                5.04576376804333E+00   7.62524536675989E-06   2.55458188984066E-05   2.50291060356679E-04   3.85616439223298E-04
  1.07424E+01                5.04385485766666E+00   7.66682440636930E-06   2.55670982355062E-05   2.49409178812155E-04   3.84294528919896E-04
  1.08461E+01                5.04259622855968E+00   7.69434877587052E-06   2.55794711332618E-05   2.48458228241820E-04   3.82866726089623E-04
  1.09594E+01                5.04172137566351E+00   7.71347914205367E-06   2.55878897081510E-05   2.47343147535841E-04   3.81189841625627E-04
  1.10903E+01                5.04110883594091E+00   7.72678753426589E-06   2.55946717025371E-05   2.45950920928712E-04   3.79092749730607E-04
  1.12381E+01                5.04070649368152E+00   7.73541328393581E-06   2.55997780796152E-05   2.44252288924293E-04   3.76529809944986E-04
  1.13852E+01                5.04046887799271E+00   7.74045285111628E-06   2.56013520052833E-05   2.42442485975227E-04   3.73794804358633E-04
  1.15135E+01                5.04033664217315E+00   7.74329388724081E-06   2.55988569894115E-05   2.40779156629793E-04   3.71277908916432E-04
  1.16220E+01                5.04026120088737E+00   7.74501140586603E-06   2.55935824290007E-05   2.39316290861899E-04   3.69062403064717E-04
  1.17225E+01                5.04021482176068E+00   7.74621074433752E-06   2.55862091542566E-05   2.37914994664638E-04   3.66938999802128E-04
  1.18336E+01                5.04018413432647E+00   7.74721106713172E-06   2.55760282330927E-05   2.36314571911015E-04   3.64512832028635E-04
  1.19836E+01                5.04016037267351E+00   7.74816972311641E-06   2.55632050154276E-05   2.34070463630826E-04   3.61109008048687E-04
  1.22053E+01                5.04013073827581E+00   7.74909977134909E-06   2.55520680685914E-05   2.30602495656690E-04   3.55844328345322E-04
  1.24621E+01                5.04008202277391E+00   7.74999897306985E-06   2.55463322096350E-05   2.26445426867015E-04   3.49526086976551E-04
  1.27384E+01                5.04002152065283E+00   7.75089398545404E-06   2.55438829088674E-05   2.21877641296950E-04   3.42577238570709E-04
  1.31537E+01                5.03995465152868E+00   7.75185535312958E-06   2.55426527138905E-05   2.14959862139856E-04   3.32047581032540E-04
  1.36537E+01                5.03985326932080E+00   7.75319209300448E-06   2.55418307297988E-05   2.06802557659393E-04   3.19617942379543E-04
  1.41537E+01                5.03973210231139E+00   7.75474648129647E-06   2.55410827233454E-05   1.98995256859269E-04   3.07710895575692E-04
  1.46537E+01                5.03961493315488E+00   7.75625144791573E-06   2.55403875771012E-05   1.91633801073002E-04   2.96478053043393E-04
  1.50000E+01                5.03950362289661E+00   7.75762416966527E-06   2.55397919892154E-05   1.86785104872728E-04   2.89072947374886E-04
  1.55000E+01                5.03942946456386E+00   7.75863813979934E-06   2.55392947058915E-05   1.80270972297754E-04   2.79130913818471E-04
  1.60000E+01                5.03933080485395E+00   7.75988217011826E-06   2.55387250279147E-05   1.74265609968696E-04   2.69960039693881E-04
  1.65000E+01                5.03923882112204E+00   7.76105080539303E-06   2.55381929752043E-05   1.68757056388191E-04   2.61546921397565E-04
  1.70000E+01                5.03915402520074E+00   7.76212667870018E-06   2.55377032743802E-05   1.63722368698850E-04   2.53857394232008E-04
  1.75000E+01                5.03907619764022E+00   7.76311235391639E-06   2.55372550682270E-05   1.59134095815635E-04   2.46850211649693E-04
  1.80000E+01                5.03900500352277E+00   7.76401246496370E-06   2.55368462739694E-05   1.54962960580936E-04   2.40481189441975E-04
  1.85000E+01                5.03894006455304E+00   7.76483215710554E-06   2.55364744657805E-05   1.51179495519127E-04   2.34705735068563E-04
  1.90000E+01                5.03888098691028E+00   7.76557670883152E-06   2.55361371446672E-05   1.47754985844223E-04   2.29480311644658E-04
  1.95000E+01                5.03882737705808E+00   7.76625134344225E-06   2.55358318480114E-05   1.44661964026241E-04   2.24763211254066E-04
  2.00000E+01                5.03877885074901E+00   7.76686112658143E-06   2.55355562004418E-05   1.41874419963313E-04   2.20514889380566E-04
  2.05000E+01                5.03873503767620E+00   7.76741091638697E-06   2.55353079358849E-05   1.39367837287768E-04   2.16698030284568E-04
  2.10000E+01                5.03869558334099E+00   7.76790534652302E-06   2.55350849028429E-05   1.37119131572821E-04   2.13277459925151E-04
  2.15000E+01                5.03866014924517E+00   7.76834882840390E-06   2.55348850612473E-05   1.35106542474095E-04   2.10219986671049E-04
  2.20000E+01                5.03862841220925E+00   7.76874556284198E-06   2.55347064747320E-05   1.33309514718724E-04   2.07494223775315E-04
  2.25000E+01                5.03860006338312E+00   7.76909955432852E-06   2.55345473021977E-05   1.31708590201125E-04   2.05070428135352E-04
